,Job_Title,Salary,Company_Name,Location,Category,Subcategory,Skills,Links
64,Data Engineer,100500.0,Versent,VIC,Information Technology (IT),Database Development & Admin,"['AMAZON KINESIS', 'ASTERADATA', 'AWS', 'CONTINUOUS IMPROVEMENT', 'DATA SERVICES', 'EMR', 'HADOOP', 'KAFKA', 'NOSQL', 'OBJECT ORIENTED', 'OPERATIONS', 'POSTGRESQL', 'PYTHON', 'SCRIPTING', 'SQL', 'WORKFLOW MANAGEMENT']",https://www.careerone.com.au/jobview/data-engineer/fb80beda-14b6-434d-8d61-fe52cc48de74
65,"General Manager, Data and Analytics RSM and BSM",171000.0,NBN,Sydney CBD NSW,Executive Management & Consulting,"Chief Operations Officer (COO), General Manager (GM), Managing Director (MD)","['CHANGE MANAGEMENT', 'LEADERSHIP', 'MANAGEMENT', 'OPERATIONS', 'STRONG COMMUNICATION SKILLS', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/general-manager-data-and-analytics-rsm-and-bsm/f33f5183-b3be-4e38-8239-55af24f2927f
66,Data Design & Planning Manager,137500.0,ANZ New Zealand,New Zealand,Information Technology (IT),IT Management & Senior Leadership,"['CUSTOMER ENGAGEMENT', 'DATA ANALYTICS', 'LEADERSHIP', 'MANAGEMENT']",https://www.careerone.com.au/jobview/data-design-planning-manager/ef3c268c-7f97-421f-97a9-3cd48af3a3a7
67,Associate Director Data Validation,126000.0,SMC Executive,Melbourne VIC,Information Technology (IT),Database Development & Admin,"['DATA VALIDATION', 'DATA WAREHOUSING', 'MARKETING ANALYSIS', 'SQL']",https://www.careerone.com.au/jobview/associate-director-data-validation/ddb275a0-9d88-448b-82b5-2f6fb69b54d4
68,Executive Manager - Technology and Data Compliance,162500.0,Westpac Group,Sydney NSW 2000,"Banking, Superannuation & Finance","Compliance, Risk Management & Fraud Investigation","['CONTINUOUS IMPROVEMENT', 'FINANCIAL SERVICES', 'OPERATIONS', 'TRADING']",https://www.careerone.com.au/jobview/executive-manager-technology-and-data-compliance/db33c286-b3fb-4b1e-9bd9-35bf4642818c
69,EL1 Data Governance Officer,133500.0,Hays Policy & Strategy,Canberra ACT,"Government, Emergency Services & Defence","Policy, Planning & Regulation","['COMMUNICATION', 'STAKEHOLDER ENGAGEMENT', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/el1-data-governance-officer/f1636237-6aed-40c8-9371-86ce5623e5de
70,"Senior Data Analyst, Clerk Grade 9/10 - 170195",116500.0,NSW Department of Education and Communities,Sydney NSW,"Government, Emergency Services & Defence",State Government,"['ACROBAT', 'MICROSOFT WORD']",https://www.careerone.com.au/jobview/senior-data-analyst-clerk-grade-910-170195/68c67bd2-24cf-463c-91e4-31fc032117c2
71,Data Scientist,138000.0,Launch Recruitment,Perth WA 6000,Information Technology (IT),Business/Systems Analysts (IT),"['DATA ANALYTICS', 'DATA SCIENCE', 'DATA VISUALIZATION', 'DEEP LEARNING', 'DIMENSIONALITY REDUCTION', 'ETL', 'MACHINE LEARNING', 'PROJECT MANAGEMENT', 'SQL', 'UNSTRUCTURED DATA']",https://www.careerone.com.au/jobview/data-scientist/dc7166d2-378a-4685-89ac-a4799367aaf8
72,Data Engineer AWS (DBA skills),162500.0,Michael Page Technology,Melbourne VIC 3000,Information Technology (IT),IT Management & Senior Leadership,"['AMAZON KINESIS', 'AWS', 'DATA SOURCES', 'DATA TRANSFORMATION', 'DATASETS', 'DMS', 'EMR', 'ETL', 'INFORMATICA', 'JAVA', 'LEADERSHIP', 'MANAGEMENT', 'OPERATIONS', 'PROCESS IMPROVEMENTS', 'ROOT CAUSE ANALYSIS', 'SCALA', 'SQL']",https://www.careerone.com.au/jobview/data-engineer-aws-dba-skills/6fc77dc0-cb56-446f-aefd-8877cdebc751
73,Data Analyst,100000.0,Michael Page Technology,Canberra ACT,Information Technology (IT),Business/Systems Analysts (IT),"['DATA ANALYST', 'DATA ANALYTICS', 'DATA COLLECTION', 'DATA GOVERNANCE', 'MARKETING ANALYSIS', 'POWER BI', 'STRONG COMMUNICATION SKILLS']",https://www.careerone.com.au/jobview/data-analyst/484fa187-464e-40ba-a627-4700201147d5
74,Data Analyst/Junior Data Scientist,85000.0,s2m Digital,Ultimo NSW 2007,Information Technology (IT),Database Development & Admin,"['COMMUNICATION', 'DATA ANALYST', 'DATA MANAGEMENT', 'DATA SOURCES', 'DATA WAREHOUSING', 'ECOMMERCE', 'OUTSTANDING COMMUNICATION', 'SQL', 'STATISTICAL ANALYSIS']",https://www.careerone.com.au/jobview/data-analystjunior-data-scientist/d2b89aae-01a6-4123-b0a6-89aafcefba84
75,Foreman | Data Centre Project,125000.0,Michael Page Property & Construction,Sydney NSW,Design & Architecture,Other (Design & Architecture),"['CARPENTRY', 'COMMERCIAL CONSTRUCTION', 'INSPECTIONS', 'TIME MANAGEMENT']",https://www.careerone.com.au/jobview/foreman-data-centre-project/005b3d04-2707-410f-be2f-480cb73e534f
76,Senior Data Scientist/Engineer,139500.0,Michael Page Technology,Perth WA 6000,Information Technology (IT),IT Management & Senior Leadership,"['AWS', 'CODING', 'COMMUNICATION', 'DATA ACQUISITION', 'DATA MINING', 'DATA SCIENCE', 'MACHINE LEARNING', 'MANAGEMENT', 'STATISTICAL ANALYSIS', 'UNSTRUCTURED DATA']",https://www.careerone.com.au/jobview/senior-data-scientistengineer/d22bff3a-096f-42d5-83fd-0787bcc65516
77,Data Marketing Analyst,76000.0,Hays Marketing,Melbourne VIC,Marketing & Advertising,Market Research & Analysis,"['MARKETING', 'MARKETING ANALYSIS', 'MARKETING STRATEGY', 'MICROSOFT EXCEL', 'MICROSOFT OFFICE']",https://www.careerone.com.au/jobview/data-marketing-analyst/baad58a4-3c01-4cc9-942e-c05928a1eb32
78,Senior Analyst-Data Governance,100500.0,Deloitte,Sydney NSW 2000,Information Technology (IT),Database Development & Admin,"['DATA GOVERNANCE', 'DATA MANAGEMENT', 'DATA QUALITY', 'DATA TRANSFORMATION', 'EXCELLENT VERBAL AND WRITTEN COMMUNICATION SKILLS', 'MARKETING ANALYSIS', 'POWER BI', 'TABLEAU SOFTWARE']",https://www.careerone.com.au/jobview/senior-analyst-data-governance/7213248a-a27a-40ea-9823-25e714bd0b89
79,"Data Entry Operator and Admin Clerk, $30/HR",53000.0,Talent Works,Melbourne VIC,Administration & Office Support,Data Entry,"['COMMUNICATION', 'DATABASE MANAGEMENT', 'ENTRY OPERATOR', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/data-entry-operator-and-admin-clerk-30hr/3d1680e4-a432-4385-8a18-87bc46748b98
80,Data Scientist,100500.0,Macquarie Group,Sydney CBD NSW,Information Technology (IT),Other (Information Technology (IT)),"['DATA ANALYTICS', 'DATA SCIENCE', 'DATA SOURCES', 'MACHINE LEARNING', 'NATURAL LANGUAGE PROCESSING', 'STAKEHOLDER ENGAGEMENT', 'TRADING']",https://www.careerone.com.au/jobview/data-scientist/4ed67f2f-60be-471c-ad68-23443ba947be
81,"Data Entry and Administrative Clerks, $30/Hour",43500.0,Talent Works,Sydney CBD NSW,Administration & Office Support,Data Entry,"['COMMUNICATION', 'DATABASE MANAGEMENT', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/data-entry-and-administrative-clerks-30hour/8745e49c-3caa-4b7a-9f5e-3969c7f87463
82,CX Data Insights and Reporting Analyst,99500.0,Cbus,Melbourne VIC,"Banking, Superannuation & Finance",Analyst (Banking & Finance),"['ARTICULATE', 'FINANCIAL SERVICES']",https://www.careerone.com.au/jobview/cx-data-insights-and-reporting-analyst/93c8a251-2ec2-4efb-b99b-4511ed5a97c0
83,Senior Data Engineer,139000.0,Corporate Services,Sydney CBD NSW,Information Technology (IT),Developers/Programmers,"['BUSINESS REQUIREMENTS', 'CONTINUOUS IMPROVEMENT', 'DATA ANALYTICS', 'DATA MANAGEMENT', 'DATA SCIENCE', 'DATA SERVICES', 'DATA SOURCES', 'DATA WAREHOUSING', 'ETL', 'GREAT ATTITUDE', 'PROJECT MANAGEMENT', 'RECORDS MANAGEMENT', 'SECURITY ARCHITECTURE', 'SQL', 'STAR SCHEMA']",https://www.careerone.com.au/jobview/senior-data-engineer/7d329eb3-e507-4f04-8376-b1267a474a06
84,"Administrator and Data Entry Clerk, $30 An Hour",46000.0,Talent Works,Adelaide CBD SA,Administration & Office Support,Administration Assistants,"['COMMUNICATION', 'DATABASE MANAGEMENT', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/administrator-and-data-entry-clerk-30-an-hour/6e1c56e8-b200-4f7a-b8ae-6c54166a5851
85,"Data Entry and Entry Level Clerk, $30 An Hour",42500.0,Talent Works,Hobart TAS,Administration & Office Support,Data Entry,"['COMMUNICATION', 'DATABASE MANAGEMENT', 'ENTRY LEVEL', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/data-entry-and-entry-level-clerk-30-an-hour/3f4b2470-d4f2-4178-9d12-2177fc1e8b4e
86,Analyst – Enterprise Data Management Focus,100000.0,Macquarie Group,Sydney NSW 2000,Information Technology (IT),Business/Systems Analysts (IT),"['ACROBAT', 'CHANGE MANAGEMENT', 'DATA COLLECTION', 'DATA GOVERNANCE', 'DATA MANAGEMENT', 'DATA QUALITY', 'MICROSOFT WORD', 'PROCESS IMPROVEMENT', 'PROJECT PLANNING', 'RISK ANALYSIS', 'STRONG COMMUNICATION SKILLS']",https://www.careerone.com.au/jobview/analyst-%E2%80%93-enterprise-data-management-focus/5c925cfa-6c26-4c52-989c-1f83ce41117b
87,"Office and Data Entry Administrator, $30/Hour",51000.0,Talent Works,Southern Suburbs Brisbane QLD,Administration & Office Support,Data Entry,"['COMMUNICATION', 'DATABASE MANAGEMENT', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/office-and-data-entry-administrator-30hour/8ea42a84-547f-4732-9987-9228f46f511f
88,"Senior Analyst, Business Administration | Data Management | RDA",89500.0,APRA   Australian Prudential Regulation Authority,Sydney CBD NSW,"Banking, Superannuation & Finance",Analyst (Banking & Finance),"['COMMUNICATION', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/senior-analyst-business-administration-data-management-rda/b7125a60-885b-47e5-a75f-e8e947ca4ab5
89,Storage and Data Protection Engineer,168000.0,Leidos,Clayton VIC 3168,Information Technology (IT),IT Management & Senior Leadership,"['DATA PROTECTION', 'MANAGEMENT']",https://www.careerone.com.au/jobview/storage-and-data-protection-engineer/eaadb0bc-8241-4df7-be75-ab192d284d9a
90,CIB - Operations - Data Management Team - Client Service - Associate,87500.0,J.P.Morgan,Sydney CBD NSW,"Banking, Superannuation & Finance","Management & Senior Leadership (Banking, Superannuation & Finance)","['FINANCIAL SERVICES', 'LEADERSHIP', 'MANAGEMENT', 'OPERATIONS', 'TEAM PLAYER', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/cib-operations-data-management-team-client-service-associate/f567a818-d023-412f-9986-21a21334abc1
91,Data Administrator | Data Management | RDA,72500.0,APRA   Australian Prudential Regulation Authority,Sydney CBD NSW,"Banking, Superannuation & Finance","Other (Banking, Superannuation & Finance)","['COMMUNICATION', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/data-administrator-data-management-rda/cd27b088-10b2-460c-98df-8a3aed52e1d4
92,Data Officer - Market Operations,66500.0,Macquarie Group,Sydney NSW 2000,Information Technology (IT),Other (Information Technology (IT)),"['ARRANGEMENTS', 'DIVERSE TEAM', 'HUMAN RESOURCES', 'STAKEHOLDER ENGAGEMENT']",https://www.careerone.com.au/jobview/data-officer-market-operations/fe98c6ec-b456-46e0-a10e-f3d1fe79a271
93,Senior Data Analyst,100000.0,Deloitte,Sydney CBD NSW,Information Technology (IT),Database Development & Admin,"['CONTINUOUS IMPROVEMENT', 'DATA ANALYST', 'DATA SOURCES', 'POWER BI', 'Serial Attached SCSI', 'SQL', 'TABLEAU SOFTWARE', 'TRADING']",https://www.careerone.com.au/jobview/senior-data-analyst/fea2fdcf-fef4-4e6d-9e81-31cedebe70cc
94,Integration Lead - Data Engineering,126000.0,Balance Recruitment,Sydney NSW 2000,Information Technology (IT),Developers/Programmers,"['DOCKER', 'ENTERPRISE APPLICATION', 'INFORMATICA', 'JAVA', 'KAFKA', 'OPEN SOURCE', 'REAL TIME', 'REST', 'SELF-STARTER', 'SHELL SCRIPTING', 'SOAP', 'TECHNICAL LEADERSHIP', 'WEBMETHODS']",https://www.careerone.com.au/jobview/integration-lead-data-engineering/e5a5fcf7-41d6-4fa6-aa3f-6140eccee67c
95,Data Officer - Salesforce,101000.0,Hays Information Technology,Melbourne VIC,Information Technology (IT),Database Development & Admin,"['CRM', 'DATA MANAGEMENT', 'PUNCTUAL', 'SALESFORCE']",https://www.careerone.com.au/jobview/data-officer-salesforce/9392f0a7-efed-493f-9050-f0857f0bb8e7
96,Data Scientist,127500.0,Hays Information Technology,Melbourne VIC,Information Technology (IT),Database Development & Admin,"['Amazon Elastic Compute Cloud', 'ARTIFICIAL INTELLIGENCE', 'AWS', 'DATA ANALYST', 'DATA MANIPULATION', 'DATA SCIENCE', 'MACHINE LEARNING', 'STATISTICAL ANALYSIS']",https://www.careerone.com.au/jobview/data-scientist/c7d40c6e-3804-4256-bbf6-2f4a72492841
97,Project Manager - Data & BI,160000.0,Talenza,Sydney NSW,Information Technology (IT),Project Manager (IT),"['BUSINESS INTELLIGENCE', 'DATA CLEANSING', 'DATA MIGRATION', 'MICROSOFT BUSINESS INTELLIGENCE', 'PMI/PMP', 'PMO', 'PROJECT MANAGEMENT', 'PROJECT PLANNING', 'STAKEHOLDER ENGAGEMENT']",https://www.careerone.com.au/jobview/project-manager-data-bi/dc2af8f9-8d78-4691-b3e3-20f679a4359a
98,Senior Manager - Risk Data,130000.0,Michael Page Technology,Sydney NSW,Insurance,Insurance Compliance & Risk,"['ACTUARIAL', 'TRADING']",https://www.careerone.com.au/jobview/senior-manager-risk-data/414ac5ee-1832-400a-bc18-5678d743a48d
99,Data Program Coordinator,131500.0,Hays Information Technology,Melbourne VIC 3000,Information Technology (IT),Project Manager (IT),"['DATA MANAGEMENT', 'MICROSOFT EXCEL', 'PMO']",https://www.careerone.com.au/jobview/data-program-coordinator/6be67cf2-89cd-4133-9957-da4a560d2011
100,Data Centre Technician - Electrician,100000.0,Hays Facilities Management,Sydney NSW,Trades & Services,Electrician,"['ELECTRICAL BACKGROUND', 'MAINTENANCE']",https://www.careerone.com.au/jobview/data-centre-technician-electrician/180b7f89-554a-4022-b993-7e67d7816bc1
101,APS5 Data Analyst,98000.0,Hays Office Support,Canberra ACT,"Government, Emergency Services & Defence",Federal Government,['COMMUNICATION'],https://www.careerone.com.au/jobview/aps5-data-analyst/1b5aeb26-93f3-44e0-87c6-df63ddfcff41
102,APS6 Data Governance Officer,90000.0,Hays Policy & Strategy,Canberra ACT,"Government, Emergency Services & Defence","Policy, Planning & Regulation",['COMMUNICATION'],https://www.careerone.com.au/jobview/aps6-data-governance-officer/bec1123d-8797-436c-9653-79ab0fd99867
103,Casual Loan Data Processors,49500.0,Cash Converters,Taringa QLD 4068,Retail,Retail Assistants,[],https://www.careerone.com.au/jobview/casual-loan-data-processors/10-cashconverters280134172efb
104,Data Scientist,100500.0,Cash Converters,Perth WA 6000,Information Technology (IT),Database Development & Admin,"['APACHE SPARK', 'COMMUNICATION', 'DATA SCIENCE', 'MACHINE LEARNING', 'SQL', 'TABLEAU SOFTWARE', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/data-scientist/10-cashconverters295134172803
105,Junior Network Engineer - Data,85000.0,MNF Group,Melbourne VIC,Information Technology (IT),Networks & Systems Administration,"['BGP', 'DEPLOYMENT', 'DWDM', 'ISP', 'LAYER 2', 'LAYER 3', 'LINUX', 'MPLS', 'NETWORK ARCHITECTURE', 'OSPF', 'SWITCHING', 'SYSTEMS ADMINISTRATION', 'TELCO']",https://www.careerone.com.au/jobview/junior-network-engineer-data/23ab5bce-e4d0-47b7-a119-a81d2635e893
106,Data Coordinator,58500.0,INENCO GROUP PTY LTD,Brisbane CBD QLD,Information Technology (IT),Help Desk & IT Support,"['SUPPORT DESK', 'TEAM PLAYER', 'TIME MANAGEMENT']",https://www.careerone.com.au/jobview/data-coordinator/2ebe79a5-9c2d-4fee-9340-2490f2e48020
107,"Weekend Data Entry and Admin Clerk, $30 Hour",43500.0,Hire Network,Melbourne VIC,Administration & Office Support,Data Entry,['COMMUNICATION'],https://www.careerone.com.au/jobview/weekend-data-entry-and-admin-clerk-30-hour/1701193c-d839-4b56-ba0e-e300dccfe585
108,Engineering and Data Manager,138500.0,Thales Australia Limited,Darwin NT,Engineering,Management & Supervisory (Engineering),"['CHANGE MANAGEMENT', 'DIVERSE TEAM', 'LEADERSHIP', 'MANAGEMENT', 'SONAR', 'SYSTEMS ENGINEERING', 'TECHNICAL ENGINEERING']",https://www.careerone.com.au/jobview/engineering-and-data-manager/209202a0-1e3a-4519-b8dc-406cc2bd5a68
109,Business Analyst - Data,100000.0,DFP Recruitment Services Pty Ltd,Melbourne CBD VIC,Information Technology (IT),Business/Systems Analysts (IT),"['BUSINESS ANALYSIS', 'CONTINUOUS IMPROVEMENT', 'DATA SERVICES', 'DOCUMENTING REQUIREMENTS', 'PROCESS ANALYSIS', 'REQUIREMENTS MANAGEMENT']",https://www.careerone.com.au/jobview/business-analyst-data/28857f0a-9a87-41fd-9c1c-87f20c180964
110,Senior Data Scientist - $160k  Super  20% bonus,160000.0,Correlate Resources,Sydney NSW 2000,Information Technology (IT),Developers/Programmers,"['BAYESIAN STATISTICS', 'BOOSTING', 'DATA ANALYTICS', 'DATA SCIENCE', 'HADOOP', 'LOGISTIC REGRESSION', 'MACHINE LEARNING', 'MARKETING STRATEGY', 'PRINCIPAL COMPONENT ANALYSIS', 'SQL', 'STAKEHOLDER ENGAGEMENT', 'SUPERVISED LEARNING']",https://www.careerone.com.au/jobview/senior-data-scientist-160k-super-20-bonus/2118d7da-9b2e-42d8-b8db-5abf5ffc86da
111,CRM and Data Specialist,100000.0,BP,Australia,Marketing & Advertising,Direct Marketing & CRM,"['BUSINESS INTELLIGENCE', 'COMMUNICATION', 'DIRECT MARKETING', 'MARKETING', 'OPERATIONS', 'SEGMENTATION']",https://www.careerone.com.au/jobview/crm-and-data-specialist/0e374986-bdbf-44e9-a723-8bd6ede4dcde
112,"Data Entry and Administration Workers, $30/HR",51000.0,Hire Network,Southern Suburbs Brisbane QLD,Administration & Office Support,Data Entry,['COMMUNICATION'],https://www.careerone.com.au/jobview/data-entry-and-administration-workers-30hr/02d9be2b-673e-4647-8940-a66a409c7413
113,EPMO Data Manager,126500.0,Bank of Queensland,Newstead QLD 4006,Information Technology (IT),IT Management & Senior Leadership,"['BUSINESS ARCHITECTURE', 'LEADERSHIP', 'PROCESS DESIGN']",https://www.careerone.com.au/jobview/epmo-data-manager/0948a584-11ee-4f29-a011-c6526861d22b
114,Data Warehouse Architect,100500.0,Clayton Utz,Sydney CBD NSW,Legal,Other (Legal),"['BUSINESS INTELLIGENCE', 'COMMUNICATION', 'PROJECT MANAGEMENT', 'SELF-STARTER', 'TEAM PLAYER', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/data-warehouse-architect/08c42d9c-4a26-45e4-980b-b7dfce2c0571
115,Senior Software Engineer - Data and ML,125500.0,Foxtel,North Ryde NSW 2113,Information Technology (IT),Software Engineering,"['AMAZON KINESIS', 'AWS', 'DATA SCIENCE', 'KAFKA', 'MACHINE LEARNING', 'NOSQL', 'SOFTWARE ENGINEERING', 'SQL']",https://www.careerone.com.au/jobview/senior-software-engineer-data-and-ml/146719b3-5b81-46e7-baf4-f243a5776ef5
116,Senior Manager – Data %26 Analytics,188000.0,EY,Canberra ACT,Information Technology (IT),IT Management & Senior Leadership,"['BUSINESS INTELLIGENCE', 'CONCEPTUAL DESIGN', 'LEADERSHIP', 'MANAGEMENT', 'PACKAGING', 'PRICING', 'PROCESS IMPROVEMENT', 'PROGRAM MANAGER', 'PROJECT MANAGEMENT', 'TEAM LEAD']",https://www.careerone.com.au/jobview/senior-manager-%E2%80%93-data-26-analytics/42ec91b9-86da-4dd4-898d-d82bd8c88a55
117,Data Analytics Manager,125000.0,Deloitte,Melbourne VIC 3004,Information Technology (IT),Software & System Architecture,"['AWS', 'CONTINUOUS IMPROVEMENT', 'DATA ANALYTICS', 'DATA SOURCES', 'MACHINE LEARNING', 'NATURAL LANGUAGE PROCESSING', 'PROJECT MANAGEMENT', 'PROJECT PLANS', 'SQL']",https://www.careerone.com.au/jobview/data-analytics-manager/5d6a3d30-01bf-43b3-8925-8985a131fa92
118,Data Analytics Specialist,111500.0,JobsNSW,Sydney CBD NSW,Information Technology (IT),Business/Systems Analysts (IT),"['AWS', 'BUSINESS ANALYSIS', 'BUSINESS INTELLIGENCE', 'DATA ANALYTICS', 'DATA COLLECTION', 'DATASETS', 'MYSQL', 'PREDICTIVE ANALYTICS', 'SQL', 'STATISTICAL ANALYSIS', 'STRUCTURED SOFTWARE', 'TABLEAU SOFTWARE', 'VISUALIZATION']",https://www.careerone.com.au/jobview/data-analytics-specialist/1f40fb20-4fba-4a16-b998-23fd5f9e2db8
119,Global Head of Data Analytics,194000.0,Macquarie Group,Sydney CBD NSW,Information Technology (IT),IT Management & Senior Leadership,"['BUSINESS INTELLIGENCE', 'DATA ANALYTICS', 'DATA SCIENCE', 'LEADERSHIP', 'MACHINE LEARNING', 'OPERATIONS']",https://www.careerone.com.au/jobview/global-head-of-data-analytics/80bf87e9-aed3-4235-a509-be49216226f3
120,"Data Entry and Office Admin Clerk, $30 Hourly",53000.0,Hire Network,Sydney CBD NSW,Administration & Office Support,Data Entry,['COMMUNICATION'],https://www.careerone.com.au/jobview/data-entry-and-office-admin-clerk-30-hourly/6eff4f2c-9476-4711-b8cb-42ccb8f8e172
121,Data Engineer - Microsoft Business Intelligence - SSIS – Sydney,100000.0,EY,Sydney CBD NSW,Information Technology (IT),Database Development & Admin,"['LIFE CYCLE', 'MICROSOFT BUSINESS INTELLIGENCE']",https://www.careerone.com.au/jobview/data-engineer-microsoft-business-intelligence-ssis-%E2%80%93-sydney/762ac73a-a0b4-4925-95b1-2e0120007aa8
122,Enterprise Data Architect,169000.0,Macquarie Group,Sydney CBD NSW,Information Technology (IT),Software & System Architecture,"['DATA ARCHITECTURE', 'DATA GOVERNANCE', 'OPEN SOURCE', 'OPERATIONS', 'RFP', 'TEAM PLAYER', 'TRADING']",https://www.careerone.com.au/jobview/enterprise-data-architect/876bc5c6-9df3-4586-bd1d-e7b2c6c9994c
