MEASURE,Measure,PROP_TYPE,Property type,ASGS_2011,Region,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
2,Percentage change from previous quarter,1,Attached dwellings,100,Weighted average of eight capital cities,Q,Quarterly,2019-Q1,Mar-19,-3,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2009-Q1,Mar-09,90,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2009-Q2,Jun-09,90.6,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2009-Q3,Sep-09,94.8,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2009-Q4,Dec-09,101.4,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2010-Q1,Mar-10,101.6,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2010-Q2,Jun-10,103.1,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2010-Q3,Sep-10,105.5,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2010-Q4,Dec-10,106.8,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2011-Q1,Mar-11,102,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2011-Q2,Jun-11,99.6,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2011-Q3,Sep-11,99.2,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2011-Q4,Dec-11,99.6,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2012-Q1,Mar-12,97.9,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2012-Q2,Jun-12,103.3,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2012-Q3,Sep-12,107.5,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2012-Q4,Dec-12,105.9,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2013-Q1,Mar-13,110.3,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2013-Q2,Jun-13,112,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2013-Q3,Sep-13,111.8,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2013-Q4,Dec-13,110.9,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2014-Q1,Mar-14,112.4,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2014-Q2,Jun-14,113.2,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2014-Q3,Sep-14,113.6,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2014-Q4,Dec-14,113.3,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2015-Q1,Mar-15,112.7,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2015-Q2,Jun-15,111.2,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2015-Q3,Sep-15,110.4,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2015-Q4,Dec-15,108.5,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2016-Q1,Mar-16,108.6,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2016-Q2,Jun-16,104.9,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2016-Q3,Sep-16,105.7,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2016-Q4,Dec-16,103.1,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2017-Q1,Mar-17,100.9,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2017-Q2,Jun-17,99.1,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2017-Q3,Sep-17,96.3,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2017-Q4,Dec-17,93.6,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2018-Q1,Mar-18,90.4,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2018-Q2,Jun-18,88.9,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2018-Q3,Sep-18,86.5,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2018-Q4,Dec-18,84.6,,
1,Index Number,1,Attached dwellings,7GDAR,Greater Darwin,Q,Quarterly,2019-Q1,Mar-19,83.3,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2009-Q1,Mar-09,90.2,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2009-Q2,Jun-09,95.7,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2009-Q3,Sep-09,96.6,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2009-Q4,Dec-09,103.8,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2010-Q1,Mar-10,104.7,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2010-Q2,Jun-10,106.1,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2010-Q3,Sep-10,103.4,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2010-Q4,Dec-10,104.1,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2011-Q1,Mar-11,103.9,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2011-Q2,Jun-11,102.8,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2011-Q3,Sep-11,99.4,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2011-Q4,Dec-11,98.7,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2012-Q1,Mar-12,100.9,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2012-Q2,Jun-12,101,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2012-Q3,Sep-12,101.8,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2012-Q4,Dec-12,103.1,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2013-Q1,Mar-13,106.1,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2013-Q2,Jun-13,108.5,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2013-Q3,Sep-13,108.6,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2013-Q4,Dec-13,111.4,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2014-Q1,Mar-14,111.6,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2014-Q2,Jun-14,111.7,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2014-Q3,Sep-14,111.1,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2014-Q4,Dec-14,110.9,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2015-Q1,Mar-15,110.6,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2015-Q2,Jun-15,109.9,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2015-Q3,Sep-15,107.6,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2015-Q4,Dec-15,107.8,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2016-Q1,Mar-16,106.6,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2016-Q2,Jun-16,104.8,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2016-Q3,Sep-16,104,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2016-Q4,Dec-16,102.2,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2017-Q1,Mar-17,101.3,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2017-Q2,Jun-17,99.8,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2017-Q3,Sep-17,98.5,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2017-Q4,Dec-17,98.3,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2018-Q1,Mar-18,98.1,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2018-Q2,Jun-18,96.9,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2018-Q3,Sep-18,95.8,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2018-Q4,Dec-18,94.4,,
1,Index Number,1,Attached dwellings,5GPER,Greater Perth,Q,Quarterly,2019-Q1,Mar-19,94.3,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2009-Q1,Mar-09,-3.4,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2009-Q2,Jun-09,-1.4,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2009-Q3,Sep-09,6.2,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2009-Q4,Dec-09,9.3,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2010-Q1,Mar-10,9.2,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2010-Q2,Jun-10,7.3,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2010-Q3,Sep-10,1.3,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2010-Q4,Dec-10,-1.4,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2011-Q1,Mar-11,-3.9,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2011-Q2,Jun-11,-3.9,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2011-Q3,Sep-11,-3.5,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2011-Q4,Dec-11,-1.2,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2012-Q1,Mar-12,0.6,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2012-Q2,Jun-12,0.4,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2012-Q3,Sep-12,2.4,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2012-Q4,Dec-12,1.1,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2013-Q1,Mar-13,3.5,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2013-Q2,Jun-13,2.4,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2013-Q3,Sep-13,2.1,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2013-Q4,Dec-13,3.4,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2014-Q1,Mar-14,4.5,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2014-Q2,Jun-14,5.3,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2014-Q3,Sep-14,5.6,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2014-Q4,Dec-14,3.2,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2015-Q1,Mar-15,1.6,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2015-Q2,Jun-15,1.2,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2015-Q3,Sep-15,0.8,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2015-Q4,Dec-15,2.1,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2016-Q1,Mar-16,2.1,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2016-Q2,Jun-16,2.4,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2016-Q3,Sep-16,1.5,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2016-Q4,Dec-16,-0.3,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2017-Q1,Mar-17,-0.4,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2017-Q2,Jun-17,-1.3,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2017-Q3,Sep-17,-0.4,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2017-Q4,Dec-17,-0.2,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2018-Q1,Mar-18,-0.5,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2018-Q2,Jun-18,-0.2,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2018-Q3,Sep-18,-0.7,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2018-Q4,Dec-18,-0.9,,
3,Percentage change from corresponding quarter of the previous year,1,Attached dwellings,3GBRI,Greater Brisbane,Q,Quarterly,2019-Q1,Mar-19,-2.7,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2009-Q1,Mar-09,-6.7,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2009-Q2,Jun-09,-0.8,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2009-Q3,Sep-09,6,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2009-Q4,Dec-09,13.7,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2010-Q1,Mar-10,19.5,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2010-Q2,Jun-10,17,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2010-Q3,Sep-10,11.7,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2010-Q4,Dec-10,5.6,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2011-Q1,Mar-11,1.9,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2011-Q2,Jun-11,-0.6,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2011-Q3,Sep-11,-2.2,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2011-Q4,Dec-11,-3.2,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2012-Q1,Mar-12,-2.2,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2012-Q2,Jun-12,-0.9,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2012-Q3,Sep-12,0.8,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2012-Q4,Dec-12,4.6,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2013-Q1,Mar-13,4.9,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2013-Q2,Jun-13,7.2,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2013-Q3,Sep-13,12,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2013-Q4,Dec-13,16,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2014-Q1,Mar-14,16.6,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2014-Q2,Jun-14,16.9,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2014-Q3,Sep-14,15.5,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2014-Q4,Dec-14,12.8,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2015-Q1,Mar-15,15,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,1GSYD,Greater Sydney,Q,Quarterly,2015-Q2,Jun-15,21.5,,
